treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
0,34,16,0,0,1,0,48981.671875,62661.2890625,54675.8828125
0,47,16,0,0,1,0,48981.671875,62741.85546875,65019.96875
0,55,16,0,0,1,0,48981.671875,71612.90625,35110.78125
0,37,16,0,0,1,0,49961.3046875,41177.41796875,39898.6171875
0,43,17,0,0,1,0,49961.3046875,48338.7109375,51424.88671875
0,43,16,0,0,1,0,49961.3046875,50129.03125,52969.109375
0,33,17,0,0,1,0,50940.9375,39387.09765625,46105.0703125
0,29,17,1,0,1,0,50940.9375,41177.41796875,39603.0703125
0,36,14,0,0,1,0,50940.9375,42967.7421875,44331.796875
0,37,17,0,0,1,0,50940.9375,44758.06640625,50242.703125
0,44,12,0,0,1,0,50940.9375,44758.06640625,41376.34375
0,42,17,0,0,0,0,50940.9375,50129.03125,48764.9765625
0,47,16,0,0,1,0,50940.9375,53709.67578125,54675.8828125
0,38,13,0,0,1,0,50940.9375,73403.2265625,25121.3515625
0,28,16,0,0,1,0,51920.5703125,48875.8046875,56153.609375
0,44,17,0,0,1,0,51920.5703125,56753.2265625,53198.15625
0,32,16,0,0,1,0,52900.203125,48338.7109375,0
0,47,17,0,0,1,0,52900.203125,49233.87109375,54675.8828125
0,28,16,0,0,1,0,52900.203125,59080.64453125,36943.1640625
0,45,15,0,0,1,0,53879.8359375,51919.35546875,45809.5234375
0,52,16,0,0,1,0,53879.8359375,53709.67578125,63837.7890625
0,32,12,0,0,1,0,54859.46875,39387.09765625,40878.3515625
0,33,17,0,0,1,0,54859.46875,46548.38671875,76841.78125
0,41,17,0,0,1,0,54859.46875,52993.546875,50242.703125
0,42,16,0,0,1,0,54859.46875,53709.67578125,53641.4765625
0,48,16,0,0,1,0,54859.46875,53709.67578125,73886.328125
0,48,16,0,0,1,0,54859.46875,53709.67578125,73886.328125
0,46,12,0,0,1,0,56818.73828125,48338.7109375,73886.328125
0,48,14,0,0,1,0,56818.73828125,57290.32421875,57631.3359375
0,47,14,0,0,1,0,58778.00390625,26854.83984375,32509.984375
0,36,17,0,0,1,0,58778.00390625,46548.38671875,56153.609375
0,38,16,0,0,1,0,58778.00390625,50129.03125,38420.890625
0,48,17,1,0,1,0,58778.00390625,51842.37109375,59109.0625
0,44,17,0,0,1,0,58778.00390625,53709.67578125,53198.15625
0,38,16,0,0,1,0,58778.00390625,53709.67578125,41376.34375
0,39,14,0,0,1,0,58778.00390625,57290.32421875,74625.1953125
0,41,17,0,0,1,0,59385.37890625,59438.7109375,82752.6875
0,47,16,0,0,1,0,60737.26953125,60870.96875,78319.5078125
0,47,16,0,0,1,0,60737.26953125,60870.96875,78319.5078125
0,46,16,0,0,1,0,62696.5390625,57290.32421875,63542.2421875
0,30,13,0,0,1,0,62696.5390625,75193.546875,70930.875
0,52,17,0,0,1,0,63676.171875,60870.96875,59109.0625
0,40,16,0,0,1,0,66615.0703125,57290.32421875,66497.6953125
0,51,12,0,0,0,0,67594.703125,62661.2890625,71669.7421875
0,47,17,0,0,1,0,68574.3359375,38670.96875,0
0,53,16,0,0,1,0,68574.3359375,39387.09765625,67236.5625
0,48,16,0,0,1,0,68574.3359375,59080.64453125,62064.515625
0,28,15,0,0,1,0,68574.3359375,62661.2890625,66497.6953125
0,42,17,0,0,1,0,68574.3359375,64451.61328125,62064.515625
0,47,16,0,0,1,0,68574.3359375,71612.90625,73886.328125
0,50,14,0,0,1,0,70533.6015625,29540.322265625,51720.4296875
0,49,12,0,0,1,0,72492.875,71433.8671875,0
0,48,15,0,0,1,0,73472.5078125,71612.90625,85708.140625
0,51,17,0,0,1,0,74452.140625,0,0
0,32,17,0,0,1,0,76411.40625,64451.61328125,99007.6796875
0,47,16,0,0,1,0,78370.671875,78774.1953125,97677.7265625
0,37,17,0,0,1,0,82289.203125,85040.3203125,110829.4921875
0,55,17,0,0,1,0,88167.0078125,98467.7421875,88663.59375
0,49,16,0,0,1,0,94044.8046875,98467.7421875,73886.328125
0,50,16,0,0,1,0,97963.34375,34016.12890625,33987.7109375
0,28,16,0,0,1,0,97963.34375,89516.1328125,70930.875
0,42,16,0,0,1,0,103841.140625,93096.7734375,100485.40625
0,45,12,0,0,1,0,137148.6875,156653.234375,88663.59375
0,54,3,1,0,0,1,0,0,221.65899658203125
0,54,3,1,0,1,1,0,0,0
0,54,3,1,0,1,1,0,0,0
0,54,3,1,0,1,1,0,0,0
0,53,4,1,0,0,1,0,0,0
0,51,4,1,0,1,1,0,0,0
0,51,5,1,0,0,1,0,0,0
0,46,6,1,0,1,1,0,0,0
0,53,6,0,0,1,1,0,0,0
0,41,6,1,0,1,1,0,0,0
0,45,7,1,0,1,1,0,0,11821.8134765625
0,53,7,0,1,0,1,0,0,0
0,47,8,0,0,0,1,0,0,0
0,55,8,1,0,1,1,0,0,0
0,55,8,0,0,1,1,0,0,0
0,53,8,1,0,1,1,0,0,0
0,41,8,0,0,1,1,0,0,0
0,45,8,0,0,1,1,0,0,0
0,45,9,1,0,1,1,0,0,0
0,46,9,0,1,1,1,0,0,0
0,48,9,0,0,1,1,0,0,0
0,46,9,0,1,1,1,0,0,0
0,45,9,1,0,1,1,0,0,0
0,54,9,0,0,1,1,0,0,0
0,23,9,1,0,0,1,0,0,218.7035369873047
0,40,10,0,1,1,1,0,0,0
0,54,10,1,0,1,1,0,0,0
0,54,10,1,0,1,1,0,0,0
0,25,11,1,0,0,1,0,0,3694.31640625
0,41,11,0,0,1,1,0,0,14481.7197265625
0,23,11,1,0,0,1,0,0,0
0,23,11,1,0,0,1,0,0,0
0,52,8,0,0,1,1,0,0,0
0,45,9,0,0,1,1,0,0,0
0,40,8,0,0,1,1,0,0,0
0,37,10,0,0,1,1,0,0,0
0,48,11,0,0,1,1,0,0,11821.8134765625
0,36,9,0,0,1,1,0,0,0
0,40,7,0,0,1,1,0,0,8866.359375
0,40,7,0,0,1,1,0,0,8866.359375
0,38,11,0,0,1,1,0,0,0
0,53,7,0,0,1,1,0,0,0
0,52,10,1,0,1,1,0,0,0
0,52,7,0,0,1,1,0,0,0
0,43,9,1,0,1,1,0,0,0
0,54,4,1,0,1,1,0,0,0
0,46,6,0,0,1,1,0,0,0
0,40,8,0,0,1,1,0,0,0
0,53,8,0,0,1,1,0,0,0
0,50,11,0,0,1,1,0,0,10344.0859375
0,33,11,0,0,1,1,0,0,0
0,33,11,0,0,1,1,0,0,0
0,52,8,0,0,1,1,0,0,0
0,49,4,1,0,1,1,0,0,0
0,50,8,0,0,1,1,0,0,0
0,41,8,0,0,1,1,0,0,7093.08740234375
0,53,9,0,0,1,1,0,0,0
0,48,11,0,0,0,1,0,0,0
0,31,9,0,0,1,1,0,0,0
0,42,8,0,0,1,1,0,0,0
0,54,10,0,0,1,1,0,0,0
0,50,10,0,0,1,1,0,0,0
0,48,6,0,1,1,1,0,0,0
0,22,9,0,0,1,1,0,0,16846.08203125
0,41,8,0,0,1,1,0,0,0
0,41,8,0,0,1,1,0,0,0
0,45,9,0,0,1,1,0,313.30645751953125,4063.748046875
0,21,8,1,0,0,1,0,895.16131591796875,2305.25341796875
0,46,8,0,0,1,1,0,8951.61328125,0
0,46,8,0,0,1,1,0,8951.61328125,0
0,21,11,1,0,0,1,0,9846.7744140625,5615.36083984375
0,53,8,0,0,1,1,0,14322.5810546875,0
0,53,6,0,0,1,1,0,17187.09765625,45809.5234375
0,34,11,0,0,1,1,0,19693.548828125,14777.265625
0,49,9,0,0,1,1,0,21483.87109375,69453.1484375
0,28,11,0,0,1,1,0,62661.2890625,118218.1328125
0,43,3,1,0,1,1,17.63340187072754,0,0
0,52,6,1,0,1,1,235.1120147705078,1246.064453125,1477.7265625
0,54,8,0,0,1,1,293.8900146484375,537.09674072265625,295.5453186035156
0,52,7,1,0,0,1,293.8900146484375,5012.9033203125,0
0,29,11,1,0,1,1,783.70672607421875,0,23643.625
0,37,9,0,0,0,1,940.44805908203125,3544.838623046875,1152.626708984375
0,38,2,0,0,0,1,1077.5966796875,6266.12890625,2955.453125
0,20,10,0,0,0,1,1381.2830810546875,3523.354736328125,9309.677734375
0,31,6,1,0,0,1,1410.672119140625,555,16059.931640625
0,23,10,1,0,0,1,1469.4500732421875,5370.9677734375,0
0,19,11,1,0,0,1,1567.4134521484375,0,0
0,20,11,0,0,1,1,1567.4134521484375,3222.58056640625,2955.453125
0,35,9,1,0,0,1,1567.4134521484375,5370.9677734375,5910.90625
0,21,10,1,0,0,1,1567.4134521484375,8145.9677734375,8275.2685546875
0,41,8,1,0,1,1,1716.3177490234375,8378.7099609375,7388.6328125
0,41,8,1,0,1,1,1716.3177490234375,8378.7099609375,7388.6328125
0,42,8,0,0,1,1,1763.340087890625,0,8866.359375
0,42,8,0,0,1,1,1763.340087890625,0,8866.359375
0,20,8,1,0,0,1,1880.8961181640625,3652.258056640625,1018.1536254882812
0,30,9,1,0,0,1,1959.266845703125,162.9193572998047,16809.140625
0,29,10,1,0,0,1,2037.637451171875,2685.48388671875,0
0,22,11,1,0,0,1,2351.1201171875,0,879.247314453125
0,25,10,1,0,0,1,2838.9775390625,5370.9677734375,11437.603515625
0,20,8,1,0,0,1,2938.900146484375,1838.6612548828125,1226.5130615234375
0,55,7,0,0,0,1,2938.900146484375,8342.9033203125,0
0,20,10,0,0,0,1,2938.900146484375,8951.61328125,10344.0859375
0,40,4,1,0,0,1,2962.411376953125,1933.54833984375,1034.4085693359375
0,52,0,0,0,1,1,3134.826904296875,0,295.5453186035156
0,22,9,1,0,0,1,3134.826904296875,4345.11279296875,13299.5390625
0,24,10,1,0,0,1,3152.460205078125,3902.9033203125,7447.74169921875
0,19,11,0,0,0,1,3221.03466796875,12532.2578125,14777.265625
0,51,7,0,0,1,1,3291.568115234375,8951.61328125,0
0,19,6,1,0,0,1,3526.68017578125,0,0
0,50,10,1,0,1,1,3526.68017578125,0,0
0,23,11,0,1,0,1,3526.68017578125,2685.48388671875,8127.49609375
0,38,3,1,0,1,1,3722.60693359375,5729.0322265625,17732.71875
0,38,3,1,0,1,1,3722.60693359375,5729.0322265625,17732.71875
0,20,11,0,0,0,1,3844.08154296875,9846.7744140625,13299.5390625
0,43,10,1,0,1,1,3918.53369140625,2148.38720703125,0
0,30,6,1,0,1,1,3918.53369140625,3401.61279296875,4433.1796875
0,35,10,1,0,1,1,3918.53369140625,3795.48388671875,7802.396484375
0,35,10,1,0,1,1,3918.53369140625,3795.48388671875,7802.396484375
0,35,10,1,0,1,1,3918.53369140625,3795.48388671875,7802.396484375
0,40,10,0,0,1,1,3918.53369140625,4833.87109375,7248.2490234375
0,44,11,1,0,1,1,3918.53369140625,5370.9677734375,2955.453125
0,23,10,1,0,0,1,3918.53369140625,7161.29052734375,6649.76953125
0,41,8,1,0,1,1,3918.53369140625,11171.61328125,5910.90625
0,39,5,1,0,1,1,4051.763671875,13427.4189453125,14629.4931640625
0,39,5,1,0,1,1,4051.763671875,13427.4189453125,14629.4931640625
0,39,5,1,0,1,1,4051.763671875,13427.4189453125,14629.4931640625
0,25,11,1,0,0,1,4055.682373046875,11637.0966796875,0
0,19,11,0,0,0,1,4114.46044921875,4654.8388671875,8570.814453125
0,23,6,0,0,1,1,4114.46044921875,7161.29052734375,8127.49609375
0,38,9,1,0,1,1,4228.09765625,7941.87109375,11245.4990234375
0,50,9,1,0,1,1,4333.8984375,7469.2255859375,6383.77880859375
0,18,11,0,0,0,1,4351.53173828125,32270.564453125,2364.362548828125
0,22,11,1,0,1,1,4449.4951171875,6187.35498046875,14570.3837890625
0,19,10,1,0,0,1,4702.240234375,3437.41943359375,2364.362548828125
0,25,10,1,0,1,1,4702.240234375,4282.45166015625,4947.4287109375
0,47,6,1,0,1,1,4702.240234375,4296.7744140625,13481.2998046875
0,47,4,0,0,1,1,4702.240234375,8593.548828125,24641.091796875
0,51,7,0,0,1,1,4702.240234375,8951.61328125,11082.94921875
0,19,9,0,0,1,1,4858.98193359375,6087.0966796875,10639.630859375
0,24,8,1,0,1,1,4898.1669921875,5370.9677734375,8127.49609375
0,19,10,0,0,0,1,5094.09375,4296.7744140625,14777.265625
0,44,11,1,0,0,1,5172.46435546875,6266.12890625,0
0,52,8,0,0,1,1,5290.0205078125,0,6797.5419921875
0,20,9,0,0,1,1,5387.98388671875,8951.61328125,13299.5390625
0,24,11,1,0,1,1,5427.1689453125,0,1329.953857421875
0,19,11,1,0,1,1,5485.94677734375,7590.9677734375,11348.9404296875
0,22,11,1,0,0,1,5485.94677734375,13427.4189453125,8866.359375
0,30,6,1,0,1,1,5681.87353515625,0,0
0,50,10,1,0,1,1,5681.87353515625,0,0
0,20,8,0,0,0,1,5681.87353515625,3584.225830078125,7240.8603515625
0,26,8,1,0,1,1,5681.87353515625,4296.7744140625,7093.08740234375
0,46,6,1,0,0,1,5838.615234375,9678.484375,7873.3271484375
0,38,10,1,0,1,1,5877.80029296875,0,0
0,25,8,0,0,1,1,5877.80029296875,0,8866.359375
0,24,9,1,0,0,1,5877.80029296875,5370.9677734375,13299.5390625
0,55,3,1,0,1,1,5877.80029296875,5370.9677734375,4137.63427734375
0,40,5,1,0,1,1,5877.80029296875,5370.9677734375,22165.8984375
0,25,9,1,0,1,1,5877.80029296875,6266.12890625,12560.67578125
0,43,7,1,0,1,1,5877.80029296875,6815.75830078125,295.5453186035156
0,18,11,1,0,0,1,5877.80029296875,6932.12890625,9457.4501953125
0,28,7,1,0,1,1,5877.80029296875,8142.38720703125,1477.7265625
0,52,4,1,0,1,1,5877.80029296875,11637.0966796875,22165.8984375
0,22,8,1,0,1,1,5877.80029296875,12030.9677734375,857.0814208984375
0,34,7,1,0,1,1,5877.80029296875,12532.2578125,14777.265625
0,25,9,0,0,0,1,5877.80029296875,13427.4189453125,12117.3583984375
0,43,10,0,0,1,1,5877.80029296875,17903.2265625,20688.171875
0,31,9,1,0,1,1,6024.74560546875,5621.61279296875,10196.3134765625
0,27,8,1,0,0,1,6269.65380859375,6624.193359375,7388.6328125
0,22,11,0,0,1,1,6442.0693359375,5818.54833984375,2216.58984375
0,32,11,1,0,1,1,6524.3583984375,0,930.96771240234375
0,49,5,1,0,0,1,6583.13671875,5729.0322265625,12560.67578125
0,55,8,0,0,1,1,6661.50732421875,3820.54833984375,4255.8525390625
0,20,11,0,0,1,1,6661.50732421875,5370.9677734375,1182.1812744140625
0,33,8,1,0,1,1,6661.50732421875,8579.2255859375,9169.29296875
0,22,11,0,0,1,1,6802.57421875,1790.3226318359375,7388.6328125
0,26,8,1,0,1,1,6857.43359375,3580.645263671875,1994.930908203125
0,20,10,1,0,1,1,6857.43359375,6831.87109375,9457.4501953125
0,45,2,0,1,1,1,6857.43359375,7161.29052734375,4433.1796875
0,45,8,1,0,1,1,6857.43359375,9537.048828125,9408.685546875
0,33,11,1,0,1,1,6857.43359375,11637.0966796875,0
0,41,3,1,0,1,1,6990.6640625,3222.58056640625,9497.3486328125
0,25,7,1,0,1,1,7131.73095703125,10741.9345703125,8866.359375
0,35,11,1,0,1,1,7335.4951171875,8557.7421875,7388.6328125
0,35,11,1,0,1,1,7335.4951171875,8557.7421875,7388.6328125
0,29,10,0,0,1,1,7347.25048828125,0,0
0,41,4,1,0,0,1,7494.1953125,5370.9677734375,5910.90625
0,36,6,1,0,0,1,7494.1953125,7447.74169921875,4433.1796875
0,52,5,1,0,1,1,7523.58447265625,4296.7744140625,2216.58984375
0,52,5,1,0,1,1,7523.58447265625,4296.7744140625,2216.58984375
0,41,10,0,1,1,1,7562.77001953125,9134.2255859375,11821.8134765625
0,29,10,1,0,1,1,7641.140625,8122.693359375,5910.90625
0,42,10,1,0,0,1,7837.0673828125,1718.709716796875,0
0,22,11,1,0,1,1,7837.0673828125,5012.9033203125,3694.31640625
0,27,11,1,0,1,1,7837.0673828125,5370.9677734375,7388.6328125
0,42,5,1,0,1,1,7837.0673828125,7161.29052734375,14777.265625
0,42,5,1,0,1,1,7837.0673828125,7161.29052734375,14777.265625
0,49,5,0,0,1,1,7837.0673828125,8056.45166015625,11821.8134765625
0,28,9,1,0,1,1,7837.0673828125,8235.484375,8718.5869140625
0,45,9,1,0,1,1,7837.0673828125,8951.61328125,8866.359375
0,45,6,1,0,1,1,7837.0673828125,8951.61328125,9605.22265625
0,39,8,0,0,1,1,7837.0673828125,9846.7744140625,0
0,34,9,1,0,1,1,7837.0673828125,11211,12037.560546875
0,22,11,0,0,1,1,7837.0673828125,13964.515625,15072.810546875
0,32,10,0,0,1,1,7837.0673828125,16112.9033203125,11082.94921875
0,49,5,1,0,1,1,7944.82666015625,7698.38720703125,11993.228515625
0,27,7,1,0,1,1,7954.623046875,7161.29052734375,5910.90625
0,21,11,1,0,1,1,8032.994140625,4848.193359375,8570.814453125
0,40,11,0,0,1,1,8072.17919921875,0,1477.7265625
0,26,8,0,0,1,1,8150.5498046875,7447.74169921875,9900.767578125
0,33,10,0,0,1,1,8272.0244140625,2619.241943359375,0
0,54,6,1,0,1,1,8354.3134765625,0,0
0,40,9,1,0,1,1,8424.84765625,6572.2744140625,8866.359375
0,27,8,0,0,1,1,8424.84765625,7698.38720703125,15072.810546875
0,41,5,1,0,1,1,8424.84765625,10741.9345703125,8689.0322265625
0,29,10,1,0,1,1,8464.0322265625,8325,23643.625
0,29,10,1,0,1,1,8659.958984375,10892.3232421875,51.720428466796875
0,26,10,1,0,1,1,8816.7001953125,0,7388.6328125
0,25,10,0,1,1,1,8816.7001953125,8056.45166015625,13299.5390625
0,40,8,1,0,1,1,8816.7001953125,8056.45166015625,7184.70654296875
0,40,7,1,0,1,1,8816.7001953125,8951.61328125,11821.8134765625
0,49,7,1,0,0,1,8816.7001953125,11270.0810546875,8969.80078125
0,46,9,0,0,1,1,8816.7001953125,14322.5810546875,13299.5390625
0,50,8,1,0,1,1,8985.197265625,9846.7744140625,9102.7958984375
0,24,8,1,0,1,1,9008.708984375,13033.5478515625,16254.9921875
0,23,9,0,0,1,1,9012.626953125,0,14777.265625
0,24,10,1,0,1,1,9012.626953125,6624.193359375,8955.0234375
0,20,10,0,1,1,1,9208.5537109375,8951.61328125,16254.9921875
0,30,11,1,0,1,1,9228.146484375,8808.38671875,17881.96875
0,47,4,0,0,1,1,9355.4990234375,20884.11328125,20512.322265625
0,26,10,1,0,1,1,9404.48046875,4923.38720703125,17732.71875
0,50,5,1,0,1,1,9404.48046875,10136.8056640625,9266.8232421875
0,49,11,0,0,1,1,9404.48046875,11637.0966796875,9457.4501953125
0,27,10,0,0,1,1,9404.48046875,11812.5478515625,11821.8134765625
0,28,8,0,0,1,1,9404.48046875,14322.5810546875,12560.67578125
0,22,10,1,0,1,1,9717.962890625,9023.2255859375,13299.5390625
0,40,7,1,0,1,1,9737.5556640625,8674.11328125,9221.013671875
0,52,5,1,0,1,1,9796.333984375,1074.1934814453125,0
0,34,10,0,0,1,1,9796.333984375,2327.41943359375,26599.078125
0,38,7,0,0,1,1,9796.333984375,5370.9677734375,11821.8134765625
0,49,5,1,0,1,1,9796.333984375,5370.9677734375,0
0,20,10,1,0,1,1,9796.333984375,5370.9677734375,7388.6328125
0,44,5,1,0,1,1,9796.333984375,8951.61328125,8866.359375
0,34,9,1,0,1,1,9796.333984375,8951.61328125,10344.0859375
0,46,9,1,0,0,1,9796.333984375,9309.677734375,8866.359375
0,47,4,1,0,0,1,9796.333984375,10741.9345703125,5910.90625
0,24,11,1,0,1,1,9796.333984375,10741.9345703125,13299.5390625
0,39,5,1,0,1,1,9796.333984375,10741.9345703125,19210.4453125
0,32,11,1,0,0,1,9796.333984375,14322.5810546875,886.63592529296875
0,43,11,0,0,1,1,9796.333984375,21483.87109375,22165.8984375
0,24,11,0,0,1,1,9796.333984375,24885.484375,25121.3515625
0,37,7,0,0,1,1,9796.333984375,29719.35546875,5172.04296875
0,23,11,1,0,1,1,9980.5048828125,6266.12890625,10344.0859375
0,21,11,0,1,1,1,9992.2607421875,4114.1611328125,17732.71875
0,39,11,1,0,1,1,9992.2607421875,11637.0966796875,7260.07080078125
0,27,6,0,0,1,1,9992.2607421875,11637.0966796875,13299.5390625
0,41,10,1,0,1,1,10090.2236328125,14757.62890625,9752.9951171875
0,32,10,1,0,0,1,10188.1865234375,8951.61328125,0
0,40,5,1,0,1,1,10188.1865234375,12174.1943359375,0
0,37,11,1,0,1,1,10188.1865234375,13964.515625,13299.5390625
0,37,11,1,0,1,1,10188.1865234375,13964.515625,13299.5390625
0,50,11,1,0,0,1,10188.1865234375,17903.2265625,14777.265625
0,47,8,0,1,1,1,10286.1513671875,7161.29052734375,1477.7265625
0,29,10,1,0,1,1,10384.1142578125,7304.51611328125,11501.146484375
0,19,10,0,0,1,1,10431.1357421875,6982.25830078125,9752.9951171875
0,44,6,0,0,1,1,10450.728515625,13427.4189453125,17023.41015625
0,28,7,1,0,1,1,10487.955078125,8260.548828125,8127.49609375
0,25,10,0,0,1,1,10580.041015625,8647.2578125,8866.359375
0,39,9,1,0,1,1,10580.041015625,9667.7421875,11821.8134765625
0,39,9,1,0,1,1,10580.041015625,9667.7421875,11821.8134765625
0,34,8,1,0,1,1,10580.041015625,12532.2578125,19210.4453125
0,39,7,0,0,1,1,10580.041015625,17545.16015625,0
0,53,7,1,0,1,1,10583.958984375,17525.46875,15926.9365234375
0,53,7,1,0,1,1,10583.958984375,17525.46875,15926.9365234375
0,28,8,0,0,1,1,10678.00390625,10382.0810546875,15146.697265625
0,49,10,1,0,1,1,10775.966796875,0,5319.81591796875
0,49,10,1,0,1,1,10775.966796875,0,5319.81591796875
0,47,6,1,0,1,1,10775.966796875,8056.45166015625,0
0,30,9,1,0,1,1,10775.966796875,8951.61328125,16254.9921875
0,31,9,1,0,1,1,10775.966796875,8951.61328125,5910.90625
0,29,8,0,0,1,1,10775.966796875,8951.61328125,9605.22265625
0,44,7,1,0,1,1,10775.966796875,10741.9345703125,1078.7403564453125
0,19,10,0,0,1,1,10775.966796875,14322.5810546875,23643.625
0,42,6,0,1,1,1,10775.966796875,22558.064453125,11821.8134765625
0,54,10,0,0,1,1,10775.966796875,32225.806640625,19210.4453125
0,48,10,1,0,1,1,10785.763671875,5370.9677734375,14895.484375
0,27,11,1,0,1,1,10897.4423828125,3938.709716796875,7684.17822265625
0,22,11,1,0,0,1,10971.8935546875,7161.29052734375,7675.31201171875
0,33,10,0,0,1,1,10971.8935546875,12174.1943359375,24825.806640625
0,37,8,0,0,1,1,10971.8935546875,13427.4189453125,14777.265625
0,22,11,1,0,0,1,11069.857421875,5191.935546875,9605.22265625
0,21,11,0,0,0,1,11167.8212890625,5370.9677734375,13151.7666015625
0,23,9,0,0,1,1,11167.8212890625,11995.1611328125,11891.265625
0,35,8,0,0,1,1,11167.8212890625,18796.59765625,13299.5390625
0,31,8,0,0,1,1,11167.8212890625,19335.484375,20688.171875
0,26,6,1,0,1,1,11461.7109375,9807.38671875,7979.7236328125
0,22,9,1,0,1,1,11708.578125,10419.6767578125,9079.15234375
0,33,6,1,0,1,1,11739.9267578125,5958.193359375,9788.4609375
0,27,9,0,0,1,1,11749.72265625,2327.41943359375,19210.4453125
0,34,11,1,0,0,1,11755.6005859375,2148.38720703125,15516.12890625
0,23,11,1,0,1,1,11755.6005859375,5818.54833984375,10048.541015625
0,25,9,1,0,0,1,11755.6005859375,7161.29052734375,6649.76953125
0,28,9,1,0,1,1,11755.6005859375,7161.29052734375,11821.8134765625
0,46,10,0,0,1,1,11755.6005859375,7161.29052734375,10166.7587890625
0,46,10,0,0,1,1,11755.6005859375,7161.29052734375,10166.7587890625
0,53,2,0,0,1,1,11755.6005859375,8593.548828125,0
0,48,8,0,0,1,1,11755.6005859375,8844.193359375,3073.67138671875
0,48,8,0,0,1,1,11755.6005859375,8844.193359375,3073.67138671875
0,35,11,1,0,1,1,11755.6005859375,8951.61328125,0
0,29,10,1,0,1,1,11755.6005859375,9780.5322265625,8866.359375
0,43,9,0,0,1,1,11755.6005859375,10741.9345703125,10344.0859375
0,42,8,1,0,1,1,11755.6005859375,10741.9345703125,11821.8134765625
0,47,11,1,0,1,1,11755.6005859375,10741.9345703125,14260.060546875
0,34,10,0,0,1,1,11755.6005859375,12174.1943359375,11821.8134765625
0,39,10,1,0,0,1,11755.6005859375,12532.2578125,25248.435546875
0,43,8,1,0,1,1,11755.6005859375,12532.2578125,12930.1083984375
0,43,8,1,0,1,1,11755.6005859375,12532.2578125,12930.1083984375
0,28,10,1,0,1,1,11755.6005859375,15217.7421875,10639.630859375
0,47,11,1,0,1,1,11755.6005859375,16053.8232421875,0
0,45,0,0,1,1,1,11755.6005859375,16112.9033203125,10344.0859375
0,53,4,1,0,1,1,11892.7490234375,8951.61328125,10344.0859375
0,54,4,1,0,0,1,11933.8935546875,10965.7255859375,11821.8134765625
0,41,9,0,0,1,1,11951.5283203125,12890.3232421875,8718.5869140625
0,44,7,1,0,1,1,11967.2021484375,14566.0654296875,14147.75390625
0,51,8,0,0,1,1,11986.7939453125,1546.8387451171875,0
0,26,10,0,0,0,1,12000.5087890625,14322.5810546875,17732.71875
0,53,4,0,0,1,1,12039.6953125,2660.41943359375,7388.6328125
0,30,9,0,0,1,1,12178.8017578125,11493.87109375,12847.35546875
0,54,3,1,0,1,1,12225.8251953125,9606.87109375,11821.8134765625
0,53,8,0,0,1,1,12235.62109375,0,7240.8603515625
0,34,10,1,0,1,1,12343.380859375,11637.0966796875,9900.767578125
0,48,5,1,0,1,1,12343.380859375,13606.4521484375,13323.1826171875
0,45,11,0,0,1,1,12382.56640625,21483.87109375,0
0,45,11,0,0,1,1,12382.56640625,21483.87109375,0
0,49,6,0,1,1,1,12539.3076171875,16470.96875,13595.083984375
0,49,6,0,1,1,1,12539.3076171875,16470.96875,13595.083984375
0,22,11,1,0,1,1,12539.3076171875,21483.87109375,13299.5390625
0,25,10,1,0,1,1,12696.048828125,8951.61328125,14777.265625
0,37,11,0,0,1,1,12735.234375,0,0
0,33,9,0,0,1,1,12735.234375,6266.12890625,8866.359375
0,33,9,0,0,1,1,12735.234375,6266.12890625,8866.359375
0,20,11,0,0,1,1,12735.234375,7161.29052734375,14038.40234375
0,44,8,0,0,1,1,12735.234375,10312.2578125,12412.9033203125
0,53,6,1,0,1,1,12735.234375,10741.9345703125,13299.5390625
0,31,6,1,0,0,1,12735.234375,10741.9345703125,5910.90625
0,28,9,0,0,1,1,12735.234375,12532.2578125,17732.71875
0,25,11,0,0,1,1,12735.234375,21483.87109375,8204.337890625
0,50,6,1,0,1,1,13033.04296875,4092.677490234375,0
0,35,7,0,0,1,1,13127.087890625,12711.2900390625,13447.3115234375
0,35,7,0,0,1,1,13127.087890625,12711.2900390625,13447.3115234375
0,31,11,1,0,1,1,13127.087890625,14859.6767578125,16254.9921875
0,21,9,1,0,0,1,13127.087890625,16327.7421875,8866.359375
0,36,11,1,0,1,1,13140.8017578125,12532.2578125,12811.888671875
0,40,10,1,0,1,1,13244.6435546875,19693.548828125,17732.71875
0,30,8,0,0,1,1,13303.421875,17903.2265625,14333.9482421875
0,44,9,1,0,1,1,13366.1181640625,14644.8388671875,12435.0693359375
0,41,9,0,0,1,1,13518.94140625,13964.515625,17732.71875
0,40,10,0,0,0,1,13616.904296875,10741.9345703125,15368.3564453125
0,20,11,0,0,0,1,13714.8681640625,6194.51611328125,14777.265625
0,19,11,0,0,1,1,13714.8681640625,6416.51611328125,27781.259765625
0,39,7,0,0,1,1,13714.8681640625,6624.193359375,0
0,46,8,1,0,1,1,13714.8681640625,7089.67724609375,0
0,22,11,0,0,1,1,13714.8681640625,8593.548828125,8866.359375
0,37,11,0,0,1,1,13714.8681640625,9259.548828125,0
0,48,6,1,0,0,1,13714.8681640625,11637.0966796875,10604.166015625
0,52,10,0,0,1,1,13714.8681640625,12174.1943359375,23643.625
0,50,7,1,0,1,1,13714.8681640625,12532.2578125,16254.9921875
